"START_ID","END_ID","TYPE","props_json"
"PipelineRun|asd_run_001","Pipeline|ASD_privacy_walkthrough","executes","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::EDA_norm::00140","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","DataCellArtifact|D9_TrainDataset::record::1::cell::ACC_norm","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","SensitivityCategory|behavioural_sensor_data","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::ACC_norm::00141","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","DataCellArtifact|D9_TrainDataset::record::1::cell::chall_behav","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::chall_behav::00142","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","DataCellArtifact|D9_TrainDataset::record::1::cell::sev","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sev::00143","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","DataCellArtifact|D9_TrainDataset::record::1::cell::age_grp","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::age_grp::00144","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","DataCellArtifact|D9_TrainDataset::record::1::cell::sex","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::1::cell::sex::00145","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","DataRecordArtifact|D9_TrainDataset::record::0","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","SensitivityCategory|behavioural_sensor_data","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::0::00146","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","DataRecordArtifact|D9_TrainDataset::record::1","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","SensitivityCategory|behavioural_sensor_data","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D9_TrainDataset::record::1::00147","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","DatasetArtifact|D9_TrainDataset","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","SensitivityCategory|behavioural_sensor_data","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D9_TrainDataset::00148","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","DataCellArtifact|D10_TestDataset::record::2::cell::HR_norm","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::HR_norm::00149","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","DataCellArtifact|D10_TestDataset::record::2::cell::EDA_norm","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::EDA_norm::00150","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","DataCellArtifact|D10_TestDataset::record::2::cell::ACC_norm","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","SensitivityCategory|behavioural_sensor_data","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::ACC_norm::00151","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","DataCellArtifact|D10_TestDataset::record::2::cell::chall_behav","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::chall_behav::00152","AccessRole|DS","allowsRole","{}"
