"ID","LABEL","key","props_json"
"Pipeline|ASD_privacy_walkthrough","Pipeline","ASD_privacy_walkthrough","{""key"": ""ASD_privacy_walkthrough"", ""name"": ""ASD_privacy_walkthrough""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::1::cell::sev"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute sev"", ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::1::cell::age_grp"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute age_grp"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::1::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute sex"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::2::cell::HR_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute HR_norm"", ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::2::cell::EDA_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute EDA_norm"", ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::2::cell::ACC_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute ACC_norm"", ""C_explicit"": [""behavioural_sensor_data""], ""C"": [""behavioural_sensor_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::2::cell::chall_behav"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute chall_behav"", ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sev::00117","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sev::00117","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sev::00117"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sev::00117"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::2::cell::sev"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute sev"", ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::age_grp::00118","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::age_grp::00118","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::age_grp::00118"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::age_grp::00118"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::2::cell::age_grp"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute age_grp"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sex::00119","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sex::00119","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sex::00119"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sex::00119"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::2::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute sex"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::HR_norm::00120","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::HR_norm::00120","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::HR_norm::00120"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::HR_norm::00120"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::3::cell::HR_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute HR_norm"", ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::EDA_norm::00121","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::EDA_norm::00121","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::EDA_norm::00121"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::EDA_norm::00121"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::3::cell::EDA_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute EDA_norm"", ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::ACC_norm::00122","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::ACC_norm::00122","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::ACC_norm::00122"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::ACC_norm::00122"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::3::cell::ACC_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute ACC_norm"", ""C_explicit"": [""behavioural_sensor_data""], ""C"": [""behavioural_sensor_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::chall_behav::00123","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::chall_behav::00123","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::chall_behav::00123"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::chall_behav::00123"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::3::cell::chall_behav"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute chall_behav"", ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::sev::00124","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::sev::00124","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::sev::00124"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::sev::00124"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::3::cell::sev"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute sev"", ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::age_grp::00125","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::age_grp::00125","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::age_grp::00125"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::age_grp::00125"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::3::cell::age_grp"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute age_grp"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::sex::00126","PrivacyAnnotation","PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::sex::00126","{""key"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::sex::00126"", ""annotationId"": ""PA::prop::DataCellArtifact::D8_ModellingDataset::record::3::cell::sex::00126"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D8_ModellingDataset::record::3::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED propagation for retained attribute sex"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D8_ModellingDataset::record::0::00127","PrivacyAnnotation","PA::prop::DataRecordArtifact::D8_ModellingDataset::record::0::00127","{""key"": ""PA::prop::DataRecordArtifact::D8_ModellingDataset::record::0::00127"", ""annotationId"": ""PA::prop::DataRecordArtifact::D8_ModellingDataset::record::0::00127"", ""target_label"": ""DataRecordArtifact"", ""target_key"": ""D8_ModellingDataset::record::0"", ""granularity"": ""record"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""Record-level annotation summarised from cells of D8_ModellingDataset."", ""C_explicit"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier""], ""C"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D8_ModellingDataset::record::1::00128","PrivacyAnnotation","PA::prop::DataRecordArtifact::D8_ModellingDataset::record::1::00128","{""key"": ""PA::prop::DataRecordArtifact::D8_ModellingDataset::record::1::00128"", ""annotationId"": ""PA::prop::DataRecordArtifact::D8_ModellingDataset::record::1::00128"", ""target_label"": ""DataRecordArtifact"", ""target_key"": ""D8_ModellingDataset::record::1"", ""granularity"": ""record"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""Record-level annotation summarised from cells of D8_ModellingDataset."", ""C_explicit"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier""], ""C"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D8_ModellingDataset::record::2::00129","PrivacyAnnotation","PA::prop::DataRecordArtifact::D8_ModellingDataset::record::2::00129","{""key"": ""PA::prop::DataRecordArtifact::D8_ModellingDataset::record::2::00129"", ""annotationId"": ""PA::prop::DataRecordArtifact::D8_ModellingDataset::record::2::00129"", ""target_label"": ""DataRecordArtifact"", ""target_key"": ""D8_ModellingDataset::record::2"", ""granularity"": ""record"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""Record-level annotation summarised from cells of D8_ModellingDataset."", ""C_explicit"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier""], ""C"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataRecordArtifact::D8_ModellingDataset::record::3::00130","PrivacyAnnotation","PA::prop::DataRecordArtifact::D8_ModellingDataset::record::3::00130","{""key"": ""PA::prop::DataRecordArtifact::D8_ModellingDataset::record::3::00130"", ""annotationId"": ""PA::prop::DataRecordArtifact::D8_ModellingDataset::record::3::00130"", ""target_label"": ""DataRecordArtifact"", ""target_key"": ""D8_ModellingDataset::record::3"", ""granularity"": ""record"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""Record-level annotation summarised from cells of D8_ModellingDataset."", ""C_explicit"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier""], ""C"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DatasetArtifact::D8_ModellingDataset::00131","PrivacyAnnotation","PA::prop::DatasetArtifact::D8_ModellingDataset::00131","{""key"": ""PA::prop::DatasetArtifact::D8_ModellingDataset::00131"", ""annotationId"": ""PA::prop::DatasetArtifact::D8_ModellingDataset::00131"", ""target_label"": ""DatasetArtifact"", ""target_key"": ""D8_ModellingDataset"", ""granularity"": ""dataset"", ""source"": ""propagated:RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""generated_by"": ""asd_run_001::002::S6_select_modelling_features"", ""note"": ""RED dataset-level propagation from retained contributors."", ""C_explicit"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier""], ""C"": [""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::HR_norm::00132","PrivacyAnnotation","PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::HR_norm::00132","{""key"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::HR_norm::00132"", ""annotationId"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::HR_norm::00132"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D9_TrainDataset::record::0::cell::HR_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S7_split_train_test_policy"", ""generated_by"": ""asd_run_001::003::S7_split_train_test"", ""note"": ""RED propagation for retained attribute HR_norm"", ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::EDA_norm::00133","PrivacyAnnotation","PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::EDA_norm::00133","{""key"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::EDA_norm::00133"", ""annotationId"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::EDA_norm::00133"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D9_TrainDataset::record::0::cell::EDA_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S7_split_train_test_policy"", ""generated_by"": ""asd_run_001::003::S7_split_train_test"", ""note"": ""RED propagation for retained attribute EDA_norm"", ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::ACC_norm::00134","PrivacyAnnotation","PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::ACC_norm::00134","{""key"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::ACC_norm::00134"", ""annotationId"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::ACC_norm::00134"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D9_TrainDataset::record::0::cell::ACC_norm"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S7_split_train_test_policy"", ""generated_by"": ""asd_run_001::003::S7_split_train_test"", ""note"": ""RED propagation for retained attribute ACC_norm"", ""C_explicit"": [""behavioural_sensor_data""], ""C"": [""behavioural_sensor_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::chall_behav::00135","PrivacyAnnotation","PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::chall_behav::00135","{""key"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::chall_behav::00135"", ""annotationId"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::chall_behav::00135"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D9_TrainDataset::record::0::cell::chall_behav"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S7_split_train_test_policy"", ""generated_by"": ""asd_run_001::003::S7_split_train_test"", ""note"": ""RED propagation for retained attribute chall_behav"", ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::sev::00136","PrivacyAnnotation","PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::sev::00136","{""key"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::sev::00136"", ""annotationId"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::sev::00136"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D9_TrainDataset::record::0::cell::sev"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S7_split_train_test_policy"", ""generated_by"": ""asd_run_001::003::S7_split_train_test"", ""note"": ""RED propagation for retained attribute sev"", ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::age_grp::00137","PrivacyAnnotation","PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::age_grp::00137","{""key"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::age_grp::00137"", ""annotationId"": ""PA::prop::DataCellArtifact::D9_TrainDataset::record::0::cell::age_grp::00137"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D9_TrainDataset::record::0::cell::age_grp"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""S7_split_train_test_policy"", ""generated_by"": ""asd_run_001::003::S7_split_train_test"", ""note"": ""RED propagation for retained attribute age_grp"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""CL"", ""DPO"", ""DS""]}"
