"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_cbe9ff2508","Pipeline|german_credit_pipeline","executes","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::housing_hous_own::00905","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","DataCellArtifact|D5_GermanTrainDataset::record::1::cell::job_job_skilled","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","SensitivityCategory|employment_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_skilled::00906","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","DataCellArtifact|D5_GermanTrainDataset::record::1::cell::job_job_unskilledR","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","SensitivityCategory|employment_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::job_job_unskilledR::00907","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","DataCellArtifact|D5_GermanTrainDataset::record::1::cell::status_divorced","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","SensitivityCategory|demographic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_divorced::00908","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","DataCellArtifact|D5_GermanTrainDataset::record::1::cell::status_single","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","SensitivityCategory|demographic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::1::cell::status_single::00909","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","DataCellArtifact|D5_GermanTrainDataset::record::2::cell::duration","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::duration::00910","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","DataCellArtifact|D5_GermanTrainDataset::record::2::cell::amount","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::amount::00911","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","DataCellArtifact|D5_GermanTrainDataset::record::2::cell::installment_rate","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::installment_rate::00912","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","DataCellArtifact|D5_GermanTrainDataset::record::2::cell::residence_since","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::residence_since::00913","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","DataCellArtifact|D5_GermanTrainDataset::record::2::cell::age","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::age::00914","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","DataCellArtifact|D5_GermanTrainDataset::record::2::cell::existing_credits","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::existing_credits::00915","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","DataCellArtifact|D5_GermanTrainDataset::record::2::cell::people_liable","annotates","{}"
"StepRun|run_cbe9ff2508::005::A4_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","StepRun|run_cbe9ff2508::005::A4_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","OperationPolicy|A4_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","SensitivityCategory|demographic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_GermanTrainDataset::record::2::cell::people_liable::00916","ErasureConstraint|delete_on_request","hasErasure","{}"
