"ID","LABEL","key","props_json"
"Pipeline|german_credit_pipeline","Pipeline","german_credit_pipeline","{""key"": ""german_credit_pipeline"", ""name"": ""german_credit_pipeline""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_business::01022","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_business::01022","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_business::01022"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_business::01022"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::purpose_pur_business"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute purpose_pur_business"", ""C_explicit"": [""financial_sensitive"", ""loan_purpose""], ""C"": [""financial_sensitive"", ""loan_purpose"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_education::01023","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_education::01023","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_education::01023"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_education::01023"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::purpose_pur_education"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute purpose_pur_education"", ""C_explicit"": [""financial_sensitive"", ""loan_purpose""], ""C"": [""financial_sensitive"", ""loan_purpose"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_furniture::01024","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_furniture::01024","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_furniture::01024"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_furniture::01024"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::purpose_pur_furniture"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute purpose_pur_furniture"", ""C_explicit"": [""financial_sensitive"", ""loan_purpose""], ""C"": [""financial_sensitive"", ""loan_purpose"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_newCar::01025","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_newCar::01025","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_newCar::01025"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_newCar::01025"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::purpose_pur_newCar"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute purpose_pur_newCar"", ""C_explicit"": [""financial_sensitive"", ""loan_purpose""], ""C"": [""financial_sensitive"", ""loan_purpose"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_tv::01026","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_tv::01026","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_tv::01026"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_tv::01026"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::purpose_pur_tv"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute purpose_pur_tv"", ""C_explicit"": [""financial_sensitive"", ""loan_purpose""], ""C"": [""financial_sensitive"", ""loan_purpose"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_usedCar::01027","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_usedCar::01027","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_usedCar::01027"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::purpose_pur_usedCar::01027"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::purpose_pur_usedCar"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute purpose_pur_usedCar"", ""C_explicit"": [""financial_sensitive"", ""loan_purpose""], ""C"": [""financial_sensitive"", ""loan_purpose"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::savings_sav_none::01028","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::savings_sav_none::01028","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::savings_sav_none::01028"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::savings_sav_none::01028"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::savings_sav_none"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute savings_sav_none"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::savings_sav_small::01029","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::savings_sav_small::01029","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::savings_sav_small::01029"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::savings_sav_small::01029"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::savings_sav_small"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute savings_sav_small"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessFour::01030","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessFour::01030","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessFour::01030"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessFour::01030"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::employment_emp_lessFour"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute employment_emp_lessFour"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessOne::01031","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessOne::01031","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessOne::01031"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessOne::01031"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::employment_emp_lessOne"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute employment_emp_lessOne"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessSeven::01032","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessSeven::01032","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessSeven::01032"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_lessSeven::01032"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::employment_emp_lessSeven"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute employment_emp_lessSeven"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_moreSeven::01033","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_moreSeven::01033","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_moreSeven::01033"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::employment_emp_moreSeven::01033"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::employment_emp_moreSeven"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute employment_emp_moreSeven"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_debtors_debtor_guarantor::01034","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_debtors_debtor_guarantor::01034","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_debtors_debtor_guarantor::01034"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_debtors_debtor_guarantor::01034"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::other_debtors_debtor_guarantor"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute other_debtors_debtor_guarantor"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_debtors_debtor_none::01035","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_debtors_debtor_none::01035","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_debtors_debtor_none::01035"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_debtors_debtor_none::01035"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::other_debtors_debtor_none"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute other_debtors_debtor_none"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_agreement::01036","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_agreement::01036","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_agreement::01036"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_agreement::01036"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::property_prop_agreement"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute property_prop_agreement"", ""C_explicit"": [""financial_sensitive"", ""socio_economic""], ""C"": [""financial_sensitive"", ""socio_economic"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_car::01037","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_car::01037","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_car::01037"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_car::01037"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::property_prop_car"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute property_prop_car"", ""C_explicit"": [""financial_sensitive"", ""socio_economic""], ""C"": [""financial_sensitive"", ""socio_economic"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_none::01038","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_none::01038","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_none::01038"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_none::01038"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::property_prop_none"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute property_prop_none"", ""C_explicit"": [""financial_sensitive"", ""socio_economic""], ""C"": [""financial_sensitive"", ""socio_economic"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_realEstate::01039","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_realEstate::01039","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_realEstate::01039"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::property_prop_realEstate::01039"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::property_prop_realEstate"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute property_prop_realEstate"", ""C_explicit"": [""financial_sensitive"", ""socio_economic""], ""C"": [""financial_sensitive"", ""socio_economic"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_inst_oi_none::01040","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_inst_oi_none::01040","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_inst_oi_none::01040"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::other_inst_oi_none::01040"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::other_inst_oi_none"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute other_inst_oi_none"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::housing_hous_free::01041","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::housing_hous_free::01041","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::housing_hous_free::01041"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::housing_hous_free::01041"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::housing_hous_free"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute housing_hous_free"", ""C_explicit"": [""socio_economic"", ""quasi_identifier""], ""C"": [""socio_economic"", ""quasi_identifier"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::housing_hous_own::01042","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::housing_hous_own::01042","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::housing_hous_own::01042"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::housing_hous_own::01042"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::housing_hous_own"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute housing_hous_own"", ""C_explicit"": [""socio_economic"", ""quasi_identifier""], ""C"": [""socio_economic"", ""quasi_identifier"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::job_job_skilled::01043","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::job_job_skilled::01043","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::job_job_skilled::01043"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::job_job_skilled::01043"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::job_job_skilled"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute job_job_skilled"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::job_job_unskilledR::01044","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::job_job_unskilledR::01044","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::job_job_unskilledR::01044"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::job_job_unskilledR::01044"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::job_job_unskilledR"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute job_job_unskilledR"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::status_divorced::01045","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::status_divorced::01045","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::status_divorced::01045"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::status_divorced::01045"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::status_divorced"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute status_divorced"", ""C_explicit"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier""], ""C"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier"", ""personal_data"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::status_single::01046","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::status_single::01046","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::status_single::01046"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::4::cell::status_single::01046"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::4::cell::status_single"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute status_single"", ""C_explicit"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier""], ""C"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier"", ""personal_data"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::duration::01047","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::duration::01047","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::duration::01047"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::duration::01047"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::duration"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute duration"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
