"ID","LABEL","key","props_json"
"Pipeline|census_income_pipeline","Pipeline","census_income_pipeline","{""key"": ""census_income_pipeline"", ""name"": ""census_income_pipeline""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::capital-loss::00714","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::capital-loss::00714","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::capital-loss::00714"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::capital-loss::00714"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::capital-loss"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute capital-loss"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::hours-per-week::00715","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::hours-per-week::00715","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::hours-per-week::00715"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::hours-per-week::00715"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::hours-per-week"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute hours-per-week"", ""C_explicit"": [""employment_sensitive""], ""C"": [""employment_sensitive"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::label::00716","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::label::00716","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::label::00716"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::label::00716"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::label"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute label"", ""C_explicit"": [""income_sensitive""], ""C"": [""income_sensitive"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_Private::00717","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_Private::00717","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_Private::00717"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_Private::00717"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::workclass_Private"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute workclass_Private"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_Self-emp-not-inc::00718","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_Self-emp-not-inc::00718","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_Self-emp-not-inc::00718"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_Self-emp-not-inc::00718"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::workclass_Self-emp-not-inc"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute workclass_Self-emp-not-inc"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_State-gov::00719","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_State-gov::00719","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_State-gov::00719"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::workclass_State-gov::00719"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::workclass_State-gov"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute workclass_State-gov"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_11th::00720","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_11th::00720","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_11th::00720"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_11th::00720"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::education_11th"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education_11th"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_Bachelors::00721","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_Bachelors::00721","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_Bachelors::00721"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_Bachelors::00721"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::education_Bachelors"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education_Bachelors"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_HS-grad::00722","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_HS-grad::00722","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_HS-grad::00722"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_HS-grad::00722"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::education_HS-grad"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education_HS-grad"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_Masters::00723","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_Masters::00723","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_Masters::00723"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::education_Masters::00723"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::education_Masters"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education_Masters"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Divorced::00724","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Divorced::00724","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Divorced::00724"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Divorced::00724"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::marital-status_Divorced"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute marital-status_Divorced"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Married-civ-spouse::00725","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Married-civ-spouse::00725","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Married-civ-spouse::00725"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Married-civ-spouse::00725"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::marital-status_Married-civ-spouse"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute marital-status_Married-civ-spouse"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Never-married::00726","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Never-married::00726","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Never-married::00726"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::marital-status_Never-married::00726"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::marital-status_Never-married"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute marital-status_Never-married"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Adm-clerical::00727","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Adm-clerical::00727","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Adm-clerical::00727"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Adm-clerical::00727"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::occupation_Adm-clerical"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute occupation_Adm-clerical"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Exec-managerial::00728","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Exec-managerial::00728","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Exec-managerial::00728"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Exec-managerial::00728"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::occupation_Exec-managerial"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute occupation_Exec-managerial"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Handlers-cleaners::00729","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Handlers-cleaners::00729","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Handlers-cleaners::00729"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Handlers-cleaners::00729"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::occupation_Handlers-cleaners"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute occupation_Handlers-cleaners"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Prof-specialty::00730","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Prof-specialty::00730","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Prof-specialty::00730"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::occupation_Prof-specialty::00730"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::occupation_Prof-specialty"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute occupation_Prof-specialty"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Husband::00731","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Husband::00731","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Husband::00731"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Husband::00731"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::relationship_Husband"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute relationship_Husband"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Not-in-family::00732","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Not-in-family::00732","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Not-in-family::00732"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Not-in-family::00732"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::relationship_Not-in-family"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute relationship_Not-in-family"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Wife::00733","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Wife::00733","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Wife::00733"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::relationship_Wife::00733"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::relationship_Wife"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute relationship_Wife"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::race_Black::00734","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::race_Black::00734","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::race_Black::00734"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::race_Black::00734"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::race_Black"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute race_Black"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::race_White::00735","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::race_White::00735","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::race_White::00735"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::race_White::00735"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::race_White"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute race_White"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::native-country_Cuba::00736","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::native-country_Cuba::00736","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::native-country_Cuba::00736"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::native-country_Cuba::00736"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::native-country_Cuba"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute native-country_Cuba"", ""C_explicit"": [""nationality_sensitive"", ""quasi_identifier""], ""C"": [""nationality_sensitive"", ""quasi_identifier"", ""sensitive_personal_data"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::native-country_United-States::00737","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::native-country_United-States::00737","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::native-country_United-States::00737"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::2::cell::native-country_United-States::00737"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::2::cell::native-country_United-States"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute native-country_United-States"", ""C_explicit"": [""nationality_sensitive"", ""quasi_identifier""], ""C"": [""nationality_sensitive"", ""quasi_identifier"", ""sensitive_personal_data"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::age::00738","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::age::00738","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::age::00738"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::age::00738"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education-num::00739","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education-num::00739","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education-num::00739"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education-num::00739"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::education-num"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education-num"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
