"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_fc7d525c22","Pipeline|compas_recidivism_pipeline","executes","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::0::cell::jailtime::00385","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","DataCellArtifact|D7_COMPASFinal::record::1::cell::age","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::age::00386","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","DataCellArtifact|D7_COMPASFinal::record::1::cell::c_charge_degree","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::c_charge_degree::00387","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","DataCellArtifact|D7_COMPASFinal::record::1::cell::race","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::race::00388","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","DataCellArtifact|D7_COMPASFinal::record::1::cell::sex","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::sex::00389","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","DataCellArtifact|D7_COMPASFinal::record::1::cell::priors_count","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::priors_count::00390","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","DataCellArtifact|D7_COMPASFinal::record::1::cell::days_b_screening_arrest","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::days_b_screening_arrest::00391","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","DataCellArtifact|D7_COMPASFinal::record::1::cell::label","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::label::00392","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","DataCellArtifact|D7_COMPASFinal::record::1::cell::jailtime","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::1::cell::jailtime::00393","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","DataCellArtifact|D7_COMPASFinal::record::2::cell::age","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::age::00394","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","DataCellArtifact|D7_COMPASFinal::record::2::cell::c_charge_degree","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::c_charge_degree::00395","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","DataCellArtifact|D7_COMPASFinal::record::2::cell::race","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::race::00396","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","DataCellArtifact|D7_COMPASFinal::record::2::cell::sex","annotates","{}"
"StepRun|run_fc7d525c22::007::B6_charge_degree_binary","PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","StepRun|run_fc7d525c22::007::B6_charge_degree_binary","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","OperationPolicy|B6_charge_degree_binary_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D7_COMPASFinal::record::2::cell::sex::00397","UsageConstraint|research","hasUsage","{}"
